# Nacre English Word Dictionary
# Format: hiragana_reading\tenglish_word\tcost
# Common English words accessible via Japanese romaji input
#
# --- Brand names / Proper nouns ---
ふぁいなる	final	5500
あぶすとらくと	abstract	5500
おーばーらいど	override	5500
いんぷりめんつ	implements	5500
えくすてんず	extends	5500
たいぷ	type	5500
えなむ	enum	5500
ぼいど	void	5500
#
# --- Git commands ---
ぎっと	git	4000
こみっと	commit	5000
ぷっしゅ	push	5000
ぷる	pull	5000
まーじ	merge	5000
りべーす	rebase	5000
ちぇっくあうと	checkout	5000
ぶらんち	branch	5000
すたっしゅ	stash	5000
くろーん	clone	5000
ふぇっち	fetch	5000
りせっと	reset	5000
りばーと	revert	5000
でぃふ	diff	5000
ろぐ	log	5500
あっど	add	5500
#
# --- Common tech terms ---
さーばー	server	5500
くらいあんと	client	5500
でーたべーす	database	5500
えーぴーあい	API	5000
りくえすと	request	5500
れすぽんす	response	5500
えらー	error	5500
でばっぐ	debug	5500
てすと	test	5500
でぷろい	deploy	5500
びるど	build	5500
こんぱいる	compile	5500
らんたいむ	runtime	5500
ふれーむわーく	framework	5500
らいぶらり	library	5500
もじゅーる	module	5500
ぱっけーじ	package	5500
でぃれくとり	directory	5500
ふぁいる	file	5500
ぱす	path	5500
こんぽーねんと	component	5500
てんぷれーと	template	5500
いんすたんす	instance	5500
おぶじぇくと	object	5500
めそっど	method	5500
ぷろぱてぃ	property	5500
こーるばっく	callback	5500
ぷろみす	Promise	5500
あしんく	async	5500
あうぇいと	await	5500
いべんと	event	5500
はんどらー	handler	5500
りすなー	listener	5500
すれっど	thread	5500
ぷろせす	process	5500
めもり	memory	5500
きゃっしゅ	cache	5500
ばっふぁ	buffer	5500
すたっく	stack	5500
きゅー	queue	5500
いんでっくす	index	5500
くえり	query	5500
とーくん	token	5500
せっしょん	session	5500
おーす	auth	5500
#
# --- Web / Network ---
えいちてぃーてぃーぴー	HTTP	5000
えいちてぃーてぃーぴーえす	HTTPS	5000
ゆーあーるえる	URL	5000
でぃーえぬえす	DNS	5500
えすえすえる	SSL	5500
てぃーえるえす	TLS	5500
じぇいそん	JSON	5000
えっくすえむえる	XML	5500
あーるいーえすてぃー	REST	5000
ぐらふきゅーえる	GraphQL	5500
うぇぶそけっと	WebSocket	5500
くっきー	cookie	5500
へっだー	header	5500
ぼでぃ	body	5500
ぺいろーど	payload	5500
えんどぽいんと	endpoint	5500
どめいん	domain	5500
ほすと	host	5500
ぽーと	port	5500
ぷろきし	proxy	5500
ろーどばらんさー	load balancer	5500
#
# --- OS / Infrastructure ---
どっかー	Docker	5000
くーばねてぃす	Kubernetes	5000
くばねてぃす	Kubernetes	5000
えーだぶりゅーえす	AWS	4500
あじゅーる	Azure	5000
じーしーぴー	GCP	5000
たーみなる	terminal	5500
しぇる	shell	5500
ばっしゅ	bash	5500
こんてな	container	5500
かーねる	kernel	5500
#
# --- Android/Kotlin ---
あくてぃびてぃ	Activity	5500
ふらぐめんと	Fragment	5500
こんぽーず	Compose	5000
もでぃふぁいあ	Modifier	5500
こるーちん	Coroutine	5500
ふろー	Flow	5500
びゅーもでる	ViewModel	5500
らいふさいくる	Lifecycle	5500
ことりん	Kotlin	5000
すうぃふと	Swift	5500
ふらったー	Flutter	5000
りあくと	React	5000
ねくすと	Next	5500
びゅー	Vue	5500
#
# --- Common English (katakana reading) ---
あぷり	app	5000
あぷりけーしょん	application	5000
いんすとーる	install	5000
あっぷでーと	update	5000
だうんろーど	download	5000
あっぷろーど	upload	5000
せっていんぐ	setting	5500
ぷろふぃーる	profile	5500
あかうんと	account	5000
ぱすわーど	password	5000
ろぐいん	login	5000
ろぐあうと	logout	5000
さいんいん	sign in	5000
さいんあっぷ	sign up	5000
めーる	email	5000
めっせーじ	message	5000
ちゃっと	chat	5000
こめんと	comment	5500
しぇあ	share	5500
らいく	like	5500
ふぉろー	follow	5500
ぶろっく	block	5500
りぽーと	report	5500
のーてぃふぃけーしょん	notification	5500
あらーと	alert	5500
いまーじ	image	5500
ぴくちゃー	picture	5500
びでお	video	5500
おーでぃお	audio	5500
みゅーじっく	music	5500
さうんど	sound	5500
ぷれいりすと	playlist	5500
あるばむ	album	5500
すくりーん	screen	5500
でぃすぷれい	display	5500
きーぼーど	keyboard	5500
ぼたん	button	5500
めにゅー	menu	5500
たぶ	tab	5500
すくろーる	scroll	5500
くりっく	click	5500
たっぷ	tap	5500
すわいぷ	swipe	5500
どらっぐ	drag	5500
どろっぷ	drop	5500
こぴー	copy	5000
ぺーすと	paste	5000
かっと	cut	5500
あんどぅー	undo	5500
りどぅー	redo	5500
さーち	search	5000
ふぃるたー	filter	5500
そーと	sort	5500
#
# --- Business / Daily ---
みーてぃんぐ	meeting	5500
ぷろじぇくと	project	5000
たすく	task	5500
すけじゅーる	schedule	5500
でっどらいん	deadline	5500
ぷれぜんてーしょん	presentation	5500
どきゅめんと	document	5500
れぽーと	report	5500
ふぃーどばっく	feedback	5500
れびゅー	review	5000
ですく	desk	5500
おふぃす	office	5500
りもーと	remote	5500
おんらいん	online	5500
おふらいん	offline	5500
すてーたす	status	5500
ばーじょん	version	5500
りりーす	release	5000
らんち	launch	5500
ちーむ	team	5500
めんばー	member	5500
りーだー	leader	5500
まねーじゃー	manager	5500
えんじにあ	engineer	5000
でざいなー	designer	5500
#
# --- Common adjectives / adverbs ---
おーけー	OK	5000
えぬじー	NG	5500
いえす	Yes	5500
のー	No	5500
さんきゅー	Thank you	5000
ぐっど	good	5500
ないす	nice	5500
くーる	cool	5500
おーさむ	awesome	5500
ぐれーと	great	5500
ぱーふぇくと	perfect	5500
#
# --- Social Media / Internet culture ---
はっしゅたぐ	hashtag	5500
ばずる	viral	5500
みーむ	meme	5500
すとーりー	story	5500
りーる	reel	5500
ふぃーど	feed	5500
たいむらいん	timeline	5500
とれんど	trend	5500
いんふるえんさー	influencer	5500
こんてんつ	contents	5500
くりえいたー	creator	5500
すとりーみんぐ	streaming	5500
ぽっどきゃすと	podcast	5500
ぶろぐ	blog	5000
#
# --- Food & Drink (common katakana) ---
こーひー	coffee	5500
かふぇ	cafe	5500
れすとらん	restaurant	5500
ぱすた	pasta	5500
ぴざ	pizza	5500
ばーがー	burger	5500
さんどいっち	sandwich	5500
さらだ	salad	5500
すーぷ	soup	5500
けーき	cake	5500
ちょこれーと	chocolate	5500
あいすくりーむ	ice cream	5500
びーる	beer	5500
わいん	wine	5500
かくてる	cocktail	5500
じゅーす	juice	5500
#
# --- Travel ---
ほてる	hotel	5500
ふらいと	flight	5500
ちけっと	ticket	5500
ぱすぽーと	passport	5500
りざべーしょん	reservation	5500
ちぇっくいん	check-in	5500
ちぇっくあうと	check-out	5500
たくしー	taxi	5500
ばす	bus	5500
えあぽーと	airport	5500
#
# --- Gaming ---
げーむ	game	5000
ぷれいやー	player	5500
れべる	level	5500
すこあ	score	5500
らんきんぐ	ranking	5500
あいてむ	item	5500
くえすと	quest	5500
みっしょん	mission	5500
ぼす	boss	5500
すてーじ	stage	5500
#
# --- AI / ML ---
えーあい	AI	4500
えむえる	ML	5000
にゅーらるねっとわーく	neural network	5500
でぃーぷらーにんぐ	deep learning	5000
まっしんらーにんぐ	machine learning	5000
もでる	model	5000
とれーにんぐ	training	5500
ぷろんぷと	prompt	5000
えんべでぃんぐ	embedding	5500
とらんすふぉーまー	Transformer	5500
えるえるえむ	LLM	4500
#
# --- Common daily expressions ---
ありがとう	Thank you	6000
おはよう	Good morning	6000
おやすみ	Good night	6000
すみません	Excuse me	6000
おねがいします	Please	6000
だいじょうぶ	OK	6000
わかりました	I understand	6000
